transaction_id,customer_id,amount,time_of_day,is_fraud,transaction_count,mean_transaction_amount,merchant_category_1,merchant_category_2,merchant_category_3,merchant_category_4,merchant_category_5,merchant_category_6
314,54,2.5676867046901197,7.563528939181278,0,9,43.07419809527017,True,False,False,False,False,False
315,163,41.246686603945896,6.629695799403674,0,5,48.421979248692004,False,False,False,False,False,True
316,189,26.273298095572564,23.55967977245875,0,7,80.73684232284461,False,False,False,False,False,True
317,169,101.95409286468768,12.654364341966158,0,3,104.23847666230922,False,False,False,True,False,False
318,161,36.99258111859946,21.754103133946483,0,11,56.23316445273395,False,False,False,False,False,True
319,68,36.445819887499106,3.9331445707315726,0,3,34.676397068739135,False,False,False,False,False,True
320,33,19.57510250822709,15.427653955204182,0,7,53.166289955871385,False,False,False,False,True,False
321,142,44.673653429545936,19.43664449665407,0,5,57.71241920864469,False,False,False,False,True,False
322,21,36.70930140715575,22.737485990074724,0,8,72.17312589946343,True,False,False,False,False,False
323,48,84.7545885748892,8.096163384408563,0,9,74.42992567514136,False,False,False,False,True,False
324,148,53.36952318829969,17.39954807817726,0,5,59.15577063521464,False,False,False,False,True,False
325,128,49.82271954687245,12.931512216950857,0,8,55.373748696697575,False,False,False,False,True,False
326,136,47.306544918348045,1.4550942255952366,0,5,55.97683240161409,False,False,False,False,True,False
327,135,65.72349840378405,16.55999369541464,0,5,50.341539111185696,False,False,False,True,False,False
328,195,40.95343668730999,16.56231739770824,0,6,50.765125188971865,False,False,False,False,True,False
329,145,63.34412187063676,22.33456331631689,0,10,54.79883500011256,False,False,False,True,False,False
330,128,82.27939641454888,11.935498708055338,0,8,55.373748696697575,False,False,False,True,False,False
331,33,59.201500205992936,5.526022097052352,0,7,53.166289955871385,False,False,False,False,True,False
332,176,45.0053743434973,1.0695317627682996,0,3,47.983411369348005,False,False,False,False,False,True
333,187,30.930816580561974,9.975412480461737,0,7,54.22599925782898,False,False,False,True,False,False
334,115,44.49752027305851,7.246000801860044,0,7,48.06140046469876,False,False,False,False,False,True
335,119,61.26157747945142,18.266119344573013,0,3,25.706137931184696,False,False,False,False,False,True
336,22,19.349453161653575,8.502426356185119,0,4,51.81468853299216,False,False,False,False,True,False
337,158,66.63085515418565,22.777708711556254,0,4,56.93553391603794,True,False,False,False,False,False
338,38,54.15225376456129,23.09544487170682,0,5,54.534942764007816,False,False,False,False,True,False
339,109,47.016216804825625,14.901806165224993,0,7,54.64413126984623,True,False,False,False,False,False
340,51,36.811731770979954,22.28784688835719,0,9,83.56461713021051,True,False,False,False,False,False
341,182,40.472445980612655,18.260504268347894,0,5,121.3034567381205,False,False,False,False,True,False
342,8,61.94612082930615,13.124631383403027,0,9,47.99709573169438,False,False,False,False,True,False
343,27,47.43576947809778,4.327390450146675,0,6,39.27609490514763,True,False,False,False,False,False
344,27,39.9772006544286,11.006350644332159,0,6,39.27609490514763,False,False,False,False,True,False
345,21,59.37126986743045,13.460987120702821,0,8,72.17312589946343,True,False,False,False,False,False
346,30,60.163795549842604,20.735077937640245,0,6,58.10584468856758,False,False,False,False,False,True
347,97,25.01649877351905,11.552001036855957,0,2,18.960391345166467,False,False,False,False,True,False
348,28,61.42961393153969,21.54419214427096,0,10,72.83073736580204,False,False,False,False,False,True
349,111,100.03396425720885,16.184375496563256,0,9,56.294062852336864,False,False,False,True,False,False
350,192,59.39241578751009,3.287977513288113,0,8,48.07796072982809,False,False,False,False,False,True
351,197,16.019855903126647,23.879552863802232,0,6,95.8428447442521,False,False,False,False,False,True
352,61,53.54750783679092,12.653583858093903,0,7,82.23646369097932,True,False,False,False,False,False
353,48,13.383692516126304,9.404599113817893,0,9,74.42992567514136,False,False,False,False,False,True
354,147,113.34743344128319,15.818730347268637,0,10,54.445534047290856,False,False,False,False,True,False
355,4,94.71349373968948,2.613439535544938,0,4,57.37474628371031,True,False,False,False,False,False
356,35,36.68123034409207,15.276927522080506,0,5,55.71438127038806,False,False,False,True,False,False
357,192,5.086656020123277,11.957664011982551,0,8,48.07796072982809,False,False,False,False,True,False
358,49,32.432576258144316,9.760177679965995,0,4,37.269021394416754,False,False,False,True,False,False
359,17,46.38018522120553,22.87248050829358,0,5,49.95347228835179,False,False,False,False,False,True
360,172,14.76272515920523,12.540953201569277,0,6,116.70685575446953,False,False,False,False,True,False
361,158,48.619549700075446,5.258819507278522,0,4,56.93553391603794,False,False,False,False,True,False
362,46,46.24842671459497,11.015123505055168,0,5,47.727142578769865,False,False,False,True,False,False
363,117,52.503093941257774,22.065297709744144,0,8,51.420905099759835,False,False,False,False,True,False
364,6,54.5929035387596,4.226291311934272,0,4,47.22199179322222,False,False,False,False,True,False
365,99,30.687648002456967,5.134968928517686,0,13,52.65524626217383,False,False,False,False,True,False
366,124,32.931719205006914,0.31270962617000997,0,6,43.09651479570775,False,False,False,False,False,True
367,37,50.911843289401,0.3405611854984123,0,4,45.81677096601912,False,False,False,True,False,False
368,24,37.38015740252105,19.905399047004302,0,5,59.27955137699688,False,False,False,False,True,False
369,93,68.14989536834511,17.57094256423094,0,7,52.055077506679716,True,False,False,False,False,False
370,46,50.717890995354,8.520985354847,0,5,47.727142578769865,True,False,False,False,False,False
371,181,87.30006467994949,16.759467773461747,0,3,55.44060477879567,True,False,False,False,False,False
372,95,66.40964876542452,9.484942231439284,0,6,43.9328535790361,True,False,False,False,False,False
373,99,72.07427738781196,22.86952310394786,0,13,52.65524626217383,False,False,False,False,False,True
374,188,52.651321359295714,23.209264354224835,0,6,48.246933941755636,False,False,False,False,True,False
375,116,53.14723002580593,9.427050619424241,0,5,74.01896800787986,False,False,False,True,False,False
376,191,84.62641159818354,20.501325752180833,0,8,114.30514150843922,False,False,False,False,True,False
377,160,42.43414232925941,18.55413700073919,0,9,53.36920692009563,False,False,False,False,False,True
378,161,60.935587083304796,7.439998492122943,0,11,56.23316445273395,True,False,False,False,False,False
379,67,44.67524935677084,5.568955893626543,0,4,55.488716808204046,False,False,False,False,False,True
380,128,44.627278832253936,10.997631609428012,0,8,55.373748696697575,False,False,False,False,True,False
381,18,26.6220746851656,18.75237217474575,0,3,50.70959641837203,False,False,False,True,False,False
382,25,35.14971298286119,23.04402683348989,0,5,55.86035733241262,False,False,False,False,False,True
383,54,31.434610971670992,18.325897652797742,0,9,43.07419809527017,False,False,False,True,False,False
384,58,61.88737617846339,20.52496764044088,0,9,53.27240064245971,False,False,False,False,False,True
385,67,70.80411856447324,14.473543348092397,0,4,55.488716808204046,False,False,False,True,False,False
386,104,48.10493252843195,20.049787940211022,0,8,33.50398350579577,False,False,False,True,False,False
387,174,54.59255860327307,18.826100592082025,0,2,40.4293081247572,True,False,False,False,False,False
388,24,46.95057289789807,9.047653006230721,0,5,59.27955137699688,False,False,False,True,False,False
389,114,33.784481602140296,13.247767250897306,0,3,47.801212674807516,True,False,False,False,False,False
390,32,67.24526049593757,19.314074927752678,0,4,163.56706328476295,False,False,False,False,True,False
391,175,63.05069387518958,1.105361620558953,0,4,47.65856362005788,False,False,False,False,True,False
392,86,12.149080293920726,19.393902776539917,0,9,60.26356873833716,True,False,False,False,False,False
393,151,44.33781997529493,4.269314977176562,0,9,56.36644129458171,True,False,False,False,False,False
394,194,32.359453175851435,12.352406810914534,0,6,72.54367878997199,False,False,False,False,False,True
395,127,42.1812286066955,19.398610549342504,0,4,55.415939485235924,False,False,False,False,False,True
396,155,36.59136865907481,6.091705875760677,0,6,101.98004961854303,False,False,False,False,False,True
397,130,49.071592585172006,5.899378543347672,0,8,58.13720545781657,False,False,False,False,True,False
398,17,43.40170529733053,9.666345563094044,0,5,49.95347228835179,False,False,False,False,False,True
399,104,42.97718612358322,21.47142714186323,0,8,33.50398350579577,False,False,False,True,False,False
400,161,72.14776856677427,0.010626754492989221,0,11,56.23316445273395,False,False,False,True,False,False
401,137,61.143573213384975,21.63319431940644,0,5,40.240692753057814,False,False,False,False,False,True
402,43,35.92210699399133,3.6913685913985868,0,3,36.165420261692155,False,False,False,True,False,False
403,176,38.88906534373158,23.76207302561957,0,3,47.983411369348005,False,False,False,False,True,False
404,39,59.83586110799225,22.916327832923233,0,8,61.294604444200026,False,False,False,True,False,False
405,170,59.80839143405533,11.8722045501908,0,7,66.94803814947628,False,False,False,False,True,False
406,26,37.92439521875862,12.305285947503076,0,4,47.7834231151769,True,False,False,False,False,False
407,99,45.320186661956704,11.557184166620502,0,13,52.65524626217383,True,False,False,False,False,False
408,50,86.93612080173936,15.250647495828542,0,5,106.74307336578863,True,False,False,False,False,False
409,153,38.26903822957314,2.177320853638345,0,7,138.89116786777944,True,False,False,False,False,False
410,152,88.2160917691757,0.7828307601975961,0,10,90.05751475052911,False,False,False,True,False,False
411,13,72.0733388505161,1.3848702819815726,0,5,36.12429062682341,False,False,False,False,False,True
412,60,84.50832550110931,10.664768381796346,0,5,50.717531351515944,False,False,False,True,False,False
413,135,37.418560558611425,6.6131505412676015,0,5,50.341539111185696,False,False,False,False,True,False
414,57,46.62888251874478,14.92894949690385,0,3,38.841469382501735,False,False,False,True,False,False
415,36,41.01672382448874,23.818614944994696,0,5,53.24185646228803,False,False,False,True,False,False
416,173,72.53506383852405,9.271756153835181,0,5,47.1716209164416,False,False,False,False,True,False
417,20,38.646324546558205,13.772190098508322,0,3,119.89720869947922,True,False,False,False,False,False
418,65,64.62430986685747,9.974493501776053,0,6,88.8965336202253,True,False,False,False,False,False
419,8,63.56598822384082,20.334520025324625,0,9,47.99709573169438,True,False,False,False,False,False
420,144,49.03940938571647,21.653673683093714,0,10,50.31892172868679,False,False,False,False,False,True
421,142,75.9731946832867,21.056534692926242,0,5,57.71241920864469,False,False,False,False,True,False
422,115,52.1535973945321,23.384933728302183,0,7,48.06140046469876,False,False,False,False,True,False
423,143,66.68171437216606,0.660460443369967,0,3,32.47534327976068,False,False,False,True,False,False
424,92,40.10593262164435,20.155587891492743,0,8,44.63298374264534,False,False,False,False,False,True
425,98,35.531263717863496,18.04253215293824,0,4,60.42808147659465,True,False,False,False,False,False
426,66,64.62291058515216,5.488665825608755,0,3,60.01791463062863,False,False,False,False,False,True
427,32,58.61680488667497,22.95168224130066,0,4,163.56706328476295,False,False,False,False,True,False
428,191,54.86615328256732,3.556270277518691,0,8,114.30514150843922,False,False,False,False,True,False
429,86,43.126233041244326,16.3091982512138,0,9,60.26356873833716,False,False,False,True,False,False
430,51,80.98418953052608,5.3973652035818995,0,9,83.56461713021051,False,False,False,True,False,False
431,153,27.66828391492306,10.353135570577791,0,7,138.89116786777944,False,False,False,False,True,False
432,186,26.573139805380563,17.259837526669656,0,6,54.86635371613995,True,False,False,False,False,False
433,63,68.84333010327659,13.51979140879312,0,6,51.82121688380996,True,False,False,False,False,False
434,190,67.2019276828614,10.260043951874682,0,13,51.73076930782599,False,False,False,False,False,True
435,125,57.07525557983736,7.832122342367693,0,1,57.07525557983736,False,False,False,False,True,False
436,150,44.24095556194387,20.151831737010966,0,3,184.36721979880284,False,False,False,False,True,False
437,58,60.04844258380824,3.451544407555529,0,9,53.27240064245971,True,False,False,False,False,False
438,58,84.41660594239067,10.322469036715201,0,9,53.27240064245971,True,False,False,False,False,False
439,86,100.3109241574845,21.690181722603413,0,9,60.26356873833716,False,False,False,False,True,False
440,49,16.871725890496872,20.300389211039224,0,4,37.269021394416754,False,False,False,True,False,False
441,180,41.621597615029074,9.62260229935312,0,6,51.91603575169403,False,False,False,False,True,False
442,170,40.36453474030321,18.3146007264314,0,7,66.94803814947628,False,False,False,False,True,False
443,70,82.53038943399363,19.755859937012623,0,4,57.27668318432092,True,False,False,False,False,False
444,15,0.37410026869596713,21.333298176087112,0,7,46.96298746592534,True,False,False,False,False,False
445,54,60.27670386131092,13.068138457181472,0,9,43.07419809527017,False,False,False,True,False,False
446,188,44.863793831619326,4.907061265313083,0,6,48.246933941755636,False,False,False,True,False,False
447,101,82.76225499095281,6.127417836094359,0,7,58.058723902035304,False,False,False,False,False,True
448,8,80.02077680008921,7.096672176998501,0,9,47.99709573169438,False,False,False,False,True,False
449,53,57.31013469653385,14.251259539430773,0,8,41.575385055513046,True,False,False,False,False,False
450,60,18.405538585764063,0.7874309790866025,0,5,50.717531351515944,False,False,False,True,False,False
451,108,38.52221035329734,15.265019250719238,0,4,48.87581168013704,False,False,False,False,False,True
452,5,40.71217846772523,8.744501722277569,0,6,44.234245030755964,False,False,False,False,False,True
453,103,23.470904110930704,7.085803259751412,0,6,47.743654686276024,True,False,False,False,False,False
454,196,73.0916856371874,21.10791769747503,0,2,72.44020991219804,True,False,False,False,False,False
455,6,20.93147005451188,11.040057493939173,0,4,47.22199179322222,False,False,False,False,False,True
456,109,89.30655016907424,2.2812730927846268,0,7,54.64413126984623,False,False,False,True,False,False
457,116,89.25645268090916,19.84192243262993,0,5,74.01896800787986,False,False,False,False,False,True
458,94,42.29879476280988,1.1433901784761584,0,3,55.625942951576526,False,False,False,False,True,False
459,47,56.56990740259632,17.44198138003672,0,8,54.92626503509565,False,False,False,False,True,False
460,99,48.55433043859152,18.573749322495964,0,13,52.65524626217383,True,False,False,False,False,False
461,55,68.03649600723381,8.462462542292595,0,4,88.59027457400862,False,False,False,True,False,False
462,168,75.49354677129519,19.794908550666882,0,5,47.46650521194278,False,False,False,True,False,False
463,52,55.15993984240132,12.375825740554882,0,6,51.10317599313786,False,False,False,False,True,False
464,144,59.382334195621254,11.119047678547123,0,10,50.31892172868679,False,False,False,False,False,True
465,13,37.58791472120967,1.0896787552486211,0,5,36.12429062682341,True,False,False,False,False,False
466,114,58.73427933780677,6.960700647573741,0,3,47.801212674807516,False,False,False,False,False,True
467,124,53.25524157847962,22.344239301247196,0,6,43.09651479570775,False,False,False,False,False,True
468,106,31.764110224972864,9.403775118803999,0,3,62.03955788275383,False,False,False,False,False,True
469,158,49.71925781313777,13.12081249336244,0,4,56.93553391603794,False,False,False,True,False,False
470,147,42.336349640278534,12.768520295622043,0,10,54.445534047290856,False,False,False,False,True,False
471,145,37.810088363638826,14.170346155744639,0,10,54.79883500011256,False,False,False,True,False,False
472,120,27.070175848008642,1.4719429354387827,0,4,159.59820499647856,False,False,False,False,True,False
473,63,51.25005466498952,8.69223011516948,0,6,51.82121688380996,True,False,False,False,False,False
474,19,34.390519873493126,17.355078573181302,0,5,86.08079061944656,True,False,False,False,False,False
475,92,40.577836553946014,4.81344602575159,0,8,44.63298374264534,False,False,False,False,False,True
476,58,71.50248550434578,4.88588106111265,0,9,53.27240064245971,False,False,False,False,True,False
477,183,62.642322025367555,0.24217456053659348,0,5,104.0051302583447,False,False,False,False,True,False
478,90,30.42466704277493,10.499566238597033,0,10,42.826934950495136,False,False,False,False,True,False
479,117,57.037821358128724,21.18562513616213,0,8,51.420905099759835,False,False,False,False,False,True
480,62,52.6556139652831,1.2456226460954163,0,6,48.64199142703449,False,False,False,False,False,True
481,23,84.03392417066922,4.586849027904063,0,4,55.6815470189271,True,False,False,False,False,False
482,127,77.6629000174455,7.442028920226122,0,4,55.415939485235924,False,False,False,True,False,False
483,137,19.325025485803277,17.56139367754111,0,5,40.240692753057814,False,False,False,False,True,False
484,140,67.22255337917203,15.375254227262076,0,5,40.75776310172934,False,False,False,False,True,False
485,129,75.30394503247398,9.98265370996452,0,8,49.78160011547687,False,False,False,True,False,False
486,58,61.187184174566625,18.217654542201018,0,9,53.27240064245971,False,False,False,False,True,False
487,122,43.29175712611618,14.631144279765646,0,6,59.29029882946196,False,False,False,False,False,True
488,1,98.26787830234272,21.50497919177326,0,8,55.67856065317837,False,False,False,False,False,True
489,34,63.02818561854045,19.632641979328632,0,6,34.24894106103998,False,False,False,False,True,False
490,96,89.53088547456457,6.067526546140813,0,8,40.064728921709644,False,False,False,False,False,True
491,126,77.02956858947014,6.514525863220805,0,6,65.64175140006589,False,False,False,False,False,True
492,118,59.28269320446608,3.008555419017255,0,7,42.58294355013379,False,False,False,False,True,False
493,48,38.405981770527454,8.087153417218957,0,9,74.42992567514136,True,False,False,False,False,False
494,89,49.517902436949974,23.989054049258264,0,5,76.67264673124069,False,False,False,True,False,False
495,117,45.56175094412894,9.738028046761464,0,8,51.420905099759835,False,False,False,False,False,True
496,129,25.7096208870146,5.2917224325385535,0,8,49.78160011547687,True,False,False,False,False,False
497,16,63.00563149919406,18.29958922741327,0,3,49.33331024102849,False,False,False,False,False,True
498,189,81.34706003918818,13.019304083103746,0,7,80.73684232284461,False,False,False,False,False,True
499,192,44.03393010897106,3.590434788646861,0,8,48.07796072982809,False,False,False,True,False,False
500,191,93.27312998449474,9.136552347860778,0,8,114.30514150843922,False,False,False,False,False,True
501,69,18.848344282765325,9.94727317294424,0,7,49.763767720660255,False,False,False,True,False,False
502,22,71.08727096774408,18.091912813661246,0,4,51.81468853299216,False,False,False,True,False,False
503,93,83.4304047081082,0.4961128534057071,0,7,52.055077506679716,False,False,False,True,False,False
504,195,45.91938838037879,6.456471523159451,0,6,50.765125188971865,True,False,False,False,False,False
505,76,46.278869897142386,12.422311231572529,0,3,62.613559866029924,False,False,False,False,True,False
506,154,70.85530351688801,6.45232181886824,0,5,71.5611424224331,True,False,False,False,False,False
507,144,60.11982219919069,15.082417138055973,0,10,50.31892172868679,False,False,False,False,True,False
508,179,10.051773130809863,11.564819502590797,0,5,46.04108171995684,False,False,False,False,True,False
509,86,33.132536909212384,8.681046116629936,0,9,60.26356873833716,False,False,False,True,False,False
510,185,49.72900903905081,22.78100704489229,0,6,55.62611178312782,False,False,False,False,False,True
511,29,22.606036406298664,15.171827980474978,0,5,60.11836947791098,False,False,False,True,False,False
512,69,40.516513671401924,3.1185929344305894,0,7,49.763767720660255,False,False,False,False,False,True
513,47,23.106291495121315,13.442200738641493,0,8,54.92626503509565,False,False,False,False,True,False
514,94,42.59658738893219,18.737564476821625,0,3,55.625942951576526,False,False,False,True,False,False
515,190,43.26754545357678,17.003752739827135,0,13,51.73076930782599,False,False,False,False,False,True
516,197,57.035093531874274,4.130141503086225,0,6,95.8428447442521,True,False,False,False,False,False
517,144,48.164813520009986,23.33807997696248,0,10,50.31892172868679,False,False,False,False,False,True
518,176,60.055794420815126,10.771527497918544,0,3,47.983411369348005,False,False,False,True,False,False
519,85,57.67088014947843,3.816600089766271,0,4,53.821129660323514,True,False,False,False,False,False
520,39,70.6267998852862,4.32469809907555,0,8,61.294604444200026,False,False,False,False,False,True
521,100,67.47566081920232,2.357639812537932,0,4,54.53917909222488,False,False,False,False,False,True
522,33,65.36247670269432,19.284434602438424,0,7,53.166289955871385,False,False,False,False,False,True
523,101,112.09734856933443,2.9287318637243676,0,7,58.058723902035304,False,False,False,False,False,True
524,23,56.94805273284658,3.0030061714019265,0,4,55.6815470189271,False,False,False,False,False,True
525,10,101.87143007717724,20.411318754260105,0,2,76.32735408220721,True,False,False,False,False,False
526,69,58.24436804487867,8.270498026741432,0,7,49.763767720660255,False,False,False,False,True,False
527,100,48.34298170388216,0.7405897033937388,0,4,54.53917909222488,True,False,False,False,False,False
528,34,42.53669635573606,1.245487188441861,0,6,34.24894106103998,True,False,False,False,False,False
529,180,80.19451596896859,3.4120907208934934,0,6,51.91603575169403,True,False,False,False,False,False
530,138,82.81006785775875,5.121440351416549,0,4,75.74044239408951,False,False,False,False,True,False
531,147,61.995677119294584,15.963508661721729,0,10,54.445534047290856,False,False,False,True,False,False
532,186,72.67093549005412,3.775830720043878,0,6,54.86635371613995,False,False,False,False,True,False
533,96,24.455590681538336,2.852985388249728,0,8,40.064728921709644,True,False,False,False,False,False
534,1,19.024403549755764,18.3532593954307,0,8,55.67856065317837,False,False,False,False,False,True
535,69,74.92653771594907,16.105326812637948,0,7,49.763767720660255,False,False,False,False,False,True
536,4,47.46377004193956,10.447781314925669,0,4,57.37474628371031,True,False,False,False,False,False
537,16,64.98604834795006,13.183434515522496,0,3,49.33331024102849,False,False,False,False,False,True
538,24,35.65424100087844,7.487616487834043,0,5,59.27955137699688,True,False,False,False,False,False
539,80,83.13976939409551,11.580010085648656,0,3,70.3121598711762,False,False,False,False,False,True
540,2,19.191626562219277,12.160143575585899,0,5,44.40328458661639,False,False,False,False,True,False
541,128,22.28829827034623,9.293694508274303,0,8,55.373748696697575,False,False,False,True,False,False
542,160,78.8862316742469,21.757733056131904,0,9,53.36920692009563,False,False,False,True,False,False
543,84,-2.1968358596580106,0.3854847595441475,0,6,49.27397912473513,False,False,False,False,True,False
544,152,57.57137736189832,18.77211031418991,0,10,90.05751475052911,False,False,False,False,True,False
545,140,47.853480088068466,2.9851879497917837,0,5,40.75776310172934,True,False,False,False,False,False
546,178,35.2809616159994,19.141136652892786,0,5,50.0486068622071,True,False,False,False,False,False
547,163,46.00120302819263,14.781885976241309,0,5,48.421979248692004,True,False,False,False,False,False
548,124,33.0495301382038,20.23867418247366,0,6,43.09651479570775,False,False,False,False,False,True
549,33,80.84511892096998,2.340343815381539,0,7,53.166289955871385,True,False,False,False,False,False
550,161,86.08994176723219,13.415535218394577,0,11,56.23316445273395,False,False,False,False,True,False
551,189,36.285248264233104,12.02610912629273,0,7,80.73684232284461,False,False,False,True,False,False
552,179,55.510497549370626,16.94863639112061,0,5,46.04108171995684,False,False,False,False,False,True
553,171,23.498470581279058,12.82297324544822,0,4,165.79668337902626,True,False,False,False,False,False
554,101,71.46104318006253,12.977629611194502,0,7,58.058723902035304,False,False,False,False,False,True
555,12,70.94018349286628,10.310302645825551,0,9,64.44302313409668,False,False,False,False,False,True
556,67,44.09475534584621,7.41202617617618,0,4,55.488716808204046,True,False,False,False,False,False
557,65,50.337701168397906,11.574344670052612,0,6,88.8965336202253,False,False,False,False,False,True
558,161,48.12469100954658,2.843816610441614,0,11,56.23316445273395,False,False,False,True,False,False
559,168,17.630843326394483,23.076320135594035,0,5,47.46650521194278,False,False,False,False,True,False
560,74,80.92008295200255,17.145858327038358,0,5,147.19079503882745,False,False,False,False,True,False
561,43,34.660935222351384,22.859210800508322,0,3,36.165420261692155,False,False,False,True,False,False
562,44,34.797014554841574,5.441457175919118,0,5,55.770850277402154,False,False,False,False,False,True
563,29,46.99160291076334,21.104184484236672,0,5,60.11836947791098,True,False,False,False,False,False
564,141,69.91097170724558,19.410959629524925,0,5,58.98793858370275,False,False,False,False,False,True
565,12,38.17393569815938,16.251657898984167,0,9,64.44302313409668,False,False,False,True,False,False
566,95,10.956295571931115,15.000700466044938,0,6,43.9328535790361,False,False,False,False,False,True
567,46,32.26003878540932,7.59719196642888,0,5,47.727142578769865,False,False,False,False,True,False
568,130,58.48280838157981,19.59385883916074,0,8,58.13720545781657,False,False,False,False,False,True
569,35,93.79500575618374,12.03637107551361,0,5,55.71438127038806,False,False,False,True,False,False
570,81,24.801600672536885,1.7013978213908487,0,6,44.8977393206772,False,False,False,False,True,False
571,90,24.06996465038342,7.50871586052312,0,10,42.826934950495136,False,False,False,False,False,True
572,8,19.748089983223682,22.44713036508786,0,9,47.99709573169438,False,False,False,False,False,True
573,93,17.265500174013184,20.41632625451631,0,7,52.055077506679716,False,False,False,False,True,False
574,154,74.1138292016286,23.56573675383694,0,5,71.5611424224331,True,False,False,False,False,False
575,90,79.8937715072876,15.071841182498353,0,10,42.826934950495136,False,False,False,False,True,False
576,162,53.55511787160805,5.940241755369887,0,4,42.53727692022343,True,False,False,False,False,False
577,115,40.645744557182866,3.9075611922447306,0,7,48.06140046469876,False,False,False,True,False,False
578,105,85.82287573725252,4.485946574603079,0,4,64.843882452162,False,False,False,True,False,False
579,135,53.4781608331301,0.47509580033410526,0,5,50.341539111185696,False,False,False,False,True,False
580,196,71.78873418720869,9.376370663662541,0,2,72.44020991219804,False,False,False,False,True,False
581,58,39.67102116556369,4.59426433198902,0,9,53.27240064245971,False,False,False,True,False,False
582,114,50.88487708447548,9.879731050960858,0,3,47.801212674807516,True,False,False,False,False,False
583,75,25.253167091059076,22.43986636413037,0,7,69.15535944520579,False,False,False,True,False,False
584,157,62.584979437871695,10.33296502817256,0,3,68.40394525043999,False,False,False,False,True,False
585,120,53.818755015466316,21.071627927636037,0,4,159.59820499647856,False,False,False,True,False,False
586,164,32.10873535172431,14.532114398781037,0,7,50.36564581993449,False,False,False,False,True,False
587,21,32.37785700947077,5.931157311873406,0,8,72.17312589946343,False,False,False,False,True,False
588,164,82.31917006677487,8.540514222221073,0,7,50.36564581993449,False,False,False,True,False,False
589,138,89.43337500923633,2.014068859714306,0,4,75.74044239408951,True,False,False,False,False,False
590,101,45.73729326665357,8.003102246304252,0,7,58.058723902035304,False,False,False,False,False,True
591,152,51.355071455243255,16.260982692084816,0,10,90.05751475052911,False,False,False,True,False,False
592,192,58.00228949296434,1.7306662303064444,0,8,48.07796072982809,False,False,False,False,False,True
593,177,52.96063516319374,4.929633803472704,0,5,54.68015578725931,False,False,False,True,False,False
594,99,16.5140455892274,9.154584993919475,0,13,52.65524626217383,False,False,False,False,False,True
595,36,58.55741354380772,23.569188888383103,0,5,53.24185646228803,True,False,False,False,False,False
596,96,8.242219307987826,18.836683751013126,0,8,40.064728921709644,True,False,False,False,False,False
597,152,35.346316174847615,17.603681915810494,0,10,90.05751475052911,False,False,False,True,False,False
598,151,60.108542932496356,2.7885829566107034,0,9,56.36644129458171,False,False,False,False,True,False
599,190,61.99988415849675,18.743901446759793,0,13,51.73076930782599,False,False,False,False,False,True
600,37,33.7985383158102,18.846451476384363,0,4,45.81677096601912,False,False,False,False,True,False
601,12,40.83126119626165,14.426464694983878,0,9,64.44302313409668,False,False,False,False,True,False
602,113,38.12326982003093,23.768682767960925,0,13,74.63294218598385,False,False,False,False,True,False
603,183,47.9431167372786,7.806093742189247,0,5,104.0051302583447,True,False,False,False,False,False
604,13,49.46411306728673,22.59053875780444,0,5,36.12429062682341,False,False,False,True,False,False
605,23,63.36936259058221,21.953546758956087,0,4,55.6815470189271,False,False,False,True,False,False
606,99,39.66206274220433,0.2755358339850682,0,13,52.65524626217383,True,False,False,False,False,False
607,105,57.467923838271105,10.802796635395465,0,4,64.843882452162,True,False,False,False,False,False
608,30,60.14031528974383,23.45050159323776,0,6,58.10584468856758,False,False,False,True,False,False
609,17,53.96578754743731,2.474912697793819,0,5,49.95347228835179,False,False,False,False,True,False
610,113,44.80788355101051,13.146832665199668,0,13,74.63294218598385,False,False,False,False,False,True
611,62,53.612909285508806,23.494980168986498,0,6,48.64199142703449,False,False,False,False,False,True
612,84,65.03480546787152,13.331890178540643,0,6,49.27397912473513,False,False,False,False,False,True
613,112,66.78369735432625,4.555567271331744,0,4,52.480537216701734,False,False,False,False,True,False
614,86,86.30745369653812,13.972397522222154,0,9,60.26356873833716,False,False,False,True,False,False
615,141,30.199475273874768,4.906573774789124,0,5,58.98793858370275,True,False,False,False,False,False
616,187,41.19985218009195,12.47290230946762,0,7,54.22599925782898,False,False,False,True,False,False
617,19,17.73062679463196,1.777013229896352,0,5,86.08079061944656,False,False,False,False,True,False
618,177,68.6201892865571,14.531584061145711,0,5,54.68015578725931,True,False,False,False,False,False
619,100,43.309849872865065,12.402958539075797,0,4,54.53917909222488,False,False,False,False,True,False
620,140,54.12381964058653,17.763872850275114,0,5,40.75776310172934,False,False,False,False,False,True
621,189,37.91322861106721,15.136811307810841,0,7,80.73684232284461,False,False,False,False,False,True
622,147,43.4659201004435,13.190550444738161,0,10,54.445534047290856,False,False,False,False,True,False
623,76,74.46380210853317,16.554692381954908,0,3,62.613559866029924,True,False,False,False,False,False
624,9,63.88466820971967,3.4546059257335404,0,5,52.7635687783722,True,False,False,False,False,False
625,199,47.769558846821084,14.288631870206498,0,3,65.53069884080686,False,False,False,True,False,False
626,28,65.35627838952794,4.130654467746664,0,10,72.83073736580204,False,False,False,False,False,True
627,128,65.79800160075749,22.21253298844514,0,8,55.373748696697575,False,False,False,True,False,False
628,52,42.171489666265295,1.640018516294501,0,6,51.10317599313786,False,False,False,True,False,False
